,GalaxyID,Class1.1,Class1.2,Class1.3
3164,220783.0,1.0,0.0,0.0
3165,220787.0,0.0,1.0,0.0
3166,220802.0,0.0,1.0,0.0
3167,220833.0,0.0,1.0,0.0
3168,220851.0,1.0,0.0,0.0
3169,220861.0,1.0,0.0,0.0
3170,220893.0,1.0,0.0,0.0
3171,220908.0,1.0,0.0,0.0
3172,220920.0,1.0,0.0,0.0
3173,220942.0,0.0,1.0,0.0
3174,220954.0,1.0,0.0,0.0
3175,220966.0,1.0,0.0,0.0
3176,220972.0,0.0,1.0,0.0
3177,221039.0,0.0,1.0,0.0
3178,221044.0,0.0,1.0,0.0
3179,221052.0,0.0,1.0,0.0
3180,221064.0,0.0,1.0,0.0
3181,221102.0,1.0,0.0,0.0
3182,221146.0,0.0,1.0,0.0
3183,221172.0,0.0,1.0,0.0
3184,221196.0,0.0,1.0,0.0
3185,221377.0,0.0,1.0,0.0
3186,221425.0,0.0,1.0,0.0
3187,221470.0,1.0,0.0,0.0
3188,221497.0,0.0,1.0,0.0
3189,221517.0,1.0,0.0,0.0
3190,221541.0,0.0,1.0,0.0
3191,221555.0,0.0,1.0,0.0
3192,221588.0,0.0,1.0,0.0
3193,221714.0,0.0,1.0,0.0
3194,221756.0,0.0,1.0,0.0
3195,221778.0,0.0,1.0,0.0
3196,221902.0,1.0,0.0,0.0
3197,222055.0,0.0,1.0,0.0
3198,222070.0,1.0,0.0,0.0
3199,222095.0,0.0,1.0,0.0
3200,222120.0,0.0,1.0,0.0
3201,222158.0,0.0,1.0,0.0
3202,222208.0,0.0,1.0,0.0
3203,222271.0,1.0,0.0,0.0
3204,222276.0,1.0,0.0,0.0
3205,222332.0,1.0,0.0,0.0
3206,222336.0,0.0,1.0,0.0
3207,222344.0,0.0,1.0,0.0
3208,222387.0,0.0,1.0,0.0
3209,222447.0,0.0,1.0,0.0
3210,222467.0,0.0,1.0,0.0
3211,222505.0,1.0,0.0,0.0
3212,222521.0,0.0,1.0,0.0
3213,222563.0,0.0,1.0,0.0
3214,222584.0,0.0,1.0,0.0
3215,222800.0,0.0,1.0,0.0
3216,222957.0,0.0,1.0,0.0
3217,223012.0,0.0,1.0,0.0
3218,223113.0,1.0,0.0,0.0
3219,223166.0,1.0,0.0,0.0
3220,223181.0,1.0,0.0,0.0
3221,223199.0,1.0,0.0,0.0
3222,223228.0,0.0,1.0,0.0
3223,223236.0,1.0,0.0,0.0
3224,223330.0,0.0,1.0,0.0
3225,223340.0,1.0,0.0,0.0
3226,223431.0,0.0,1.0,0.0
3227,223636.0,0.0,1.0,0.0
3228,223668.0,0.0,1.0,0.0
3229,223669.0,1.0,0.0,0.0
3230,223862.0,0.0,1.0,0.0
3231,223909.0,0.0,1.0,0.0
3232,223958.0,1.0,0.0,0.0
3233,223965.0,0.0,1.0,0.0
3234,223987.0,0.0,1.0,0.0
3235,224004.0,1.0,0.0,0.0
3236,224007.0,0.0,1.0,0.0
3237,224214.0,1.0,0.0,0.0
3238,224280.0,0.0,1.0,0.0
3239,224314.0,0.0,1.0,0.0
3240,224382.0,0.0,1.0,0.0
3241,224405.0,1.0,0.0,0.0
3242,224425.0,0.0,1.0,0.0
3243,224455.0,1.0,0.0,0.0
3244,224516.0,1.0,0.0,0.0
3245,224536.0,1.0,0.0,0.0
3246,224580.0,1.0,0.0,0.0
3247,224598.0,1.0,0.0,0.0
3248,224650.0,1.0,0.0,0.0
3249,224661.0,1.0,0.0,0.0
3250,224673.0,0.0,1.0,0.0
3251,224689.0,0.0,1.0,0.0
3252,224707.0,0.0,1.0,0.0
3253,224721.0,1.0,0.0,0.0
3254,224724.0,1.0,0.0,0.0
3255,224767.0,0.0,1.0,0.0
3256,224768.0,0.0,1.0,0.0
3257,224865.0,0.0,1.0,0.0
3258,225021.0,0.0,1.0,0.0
3259,225025.0,0.0,1.0,0.0
3260,225053.0,1.0,0.0,0.0
3261,225076.0,0.0,1.0,0.0
3262,225111.0,0.0,1.0,0.0
3263,225160.0,0.0,1.0,0.0
3264,225317.0,0.0,1.0,0.0
3265,225327.0,1.0,0.0,0.0
3266,225362.0,0.0,1.0,0.0
3267,225396.0,0.0,1.0,0.0
3268,225429.0,0.0,1.0,0.0
3269,225564.0,0.0,1.0,0.0
3270,225587.0,0.0,1.0,0.0
3271,225648.0,0.0,1.0,0.0
3272,225760.0,1.0,0.0,0.0
3273,225801.0,0.0,1.0,0.0
3274,225969.0,0.0,1.0,0.0
3275,226011.0,0.0,1.0,0.0
3276,226020.0,1.0,0.0,0.0
3277,226024.0,0.0,1.0,0.0
3278,226030.0,0.0,1.0,0.0
3279,226136.0,1.0,0.0,0.0
3280,226183.0,1.0,0.0,0.0
3281,226212.0,0.0,1.0,0.0
3282,226230.0,0.0,1.0,0.0
3283,226277.0,0.0,1.0,0.0
3284,226351.0,0.0,1.0,0.0
3285,226375.0,0.0,1.0,0.0
3286,226389.0,1.0,0.0,0.0
3287,226421.0,1.0,0.0,0.0
3288,226424.0,0.0,1.0,0.0
3289,226427.0,1.0,0.0,0.0
3290,226432.0,0.0,1.0,0.0
3291,226438.0,0.0,1.0,0.0
3292,226487.0,0.0,1.0,0.0
3293,226515.0,1.0,0.0,0.0
3294,226539.0,0.0,1.0,0.0
3295,226553.0,1.0,0.0,0.0
3296,226639.0,0.0,1.0,0.0
3297,226669.0,1.0,0.0,0.0
3298,226728.0,1.0,0.0,0.0
3299,226757.0,0.0,1.0,0.0
3300,226783.0,0.0,1.0,0.0
3301,226825.0,0.0,1.0,0.0
3302,226860.0,1.0,0.0,0.0
3303,226863.0,0.0,1.0,0.0
3304,226867.0,0.0,1.0,0.0
3305,226950.0,1.0,0.0,0.0
3306,226957.0,0.0,1.0,0.0
3307,226994.0,0.0,1.0,0.0
3308,227084.0,0.0,1.0,0.0
3309,227101.0,0.0,1.0,0.0
3310,227170.0,1.0,0.0,0.0
3311,227301.0,0.0,1.0,0.0
3312,227311.0,0.0,1.0,0.0
3313,227377.0,0.0,1.0,0.0
3314,227454.0,1.0,0.0,0.0
3315,227460.0,0.0,1.0,0.0
3316,227470.0,0.0,1.0,0.0
3317,227485.0,0.0,1.0,0.0
3318,227538.0,0.0,1.0,0.0
3319,227541.0,0.0,1.0,0.0
3320,227634.0,1.0,0.0,0.0
3321,227728.0,0.0,1.0,0.0
3322,227732.0,0.0,1.0,0.0
3323,227773.0,0.0,1.0,0.0
3324,227781.0,1.0,0.0,0.0
3325,227805.0,0.0,1.0,0.0
3326,227821.0,0.0,1.0,0.0
3327,227909.0,0.0,1.0,0.0
3328,228000.0,1.0,0.0,0.0
3329,228008.0,0.0,1.0,0.0
3330,228042.0,0.0,1.0,0.0
3331,228044.0,0.0,1.0,0.0
3332,228168.0,1.0,0.0,0.0
3333,228197.0,0.0,1.0,0.0
3334,228206.0,1.0,0.0,0.0
3335,228209.0,0.0,1.0,0.0
3336,228257.0,0.0,1.0,0.0
3337,228294.0,1.0,0.0,0.0
3338,228313.0,1.0,0.0,0.0
3339,228317.0,0.0,1.0,0.0
3340,228321.0,1.0,0.0,0.0
3341,228376.0,0.0,1.0,0.0
3342,228457.0,0.0,1.0,0.0
3343,228471.0,0.0,1.0,0.0
3344,228474.0,1.0,0.0,0.0
3345,228514.0,0.0,1.0,0.0
3346,228519.0,1.0,0.0,0.0
3347,228539.0,1.0,0.0,0.0
3348,228551.0,1.0,0.0,0.0
3349,228556.0,0.0,1.0,0.0
3350,228558.0,1.0,0.0,0.0
3351,228559.0,0.0,1.0,0.0
3352,228661.0,0.0,1.0,0.0
3353,228751.0,1.0,0.0,0.0
3354,228790.0,0.0,1.0,0.0
3355,228806.0,0.0,1.0,0.0
3356,228854.0,0.0,1.0,0.0
3357,228893.0,0.0,1.0,0.0
3358,228944.0,0.0,1.0,0.0
3359,229080.0,0.0,1.0,0.0
3360,229201.0,0.0,1.0,0.0
3361,229218.0,0.0,1.0,0.0
3362,229234.0,0.0,1.0,0.0
3363,229298.0,1.0,0.0,0.0
3364,229305.0,0.0,1.0,0.0
3365,229330.0,1.0,0.0,0.0
3366,229365.0,0.0,1.0,0.0
3367,229403.0,1.0,0.0,0.0
3368,229420.0,1.0,0.0,0.0
3369,229431.0,0.0,1.0,0.0
3370,229434.0,0.0,1.0,0.0
3371,229459.0,0.0,1.0,0.0
3372,229515.0,0.0,1.0,0.0
3373,229554.0,0.0,1.0,0.0
3374,229585.0,0.0,1.0,0.0
3375,229591.0,0.0,1.0,0.0
3376,229602.0,0.0,1.0,0.0
3377,229610.0,0.0,1.0,0.0
3378,229621.0,0.0,1.0,0.0
3379,229725.0,1.0,0.0,0.0
3380,229761.0,0.0,1.0,0.0
3381,229778.0,1.0,0.0,0.0
3382,229821.0,1.0,0.0,0.0
3383,229832.0,1.0,0.0,0.0
3384,229884.0,0.0,1.0,0.0
3385,229927.0,0.0,1.0,0.0
3386,229928.0,0.0,1.0,0.0
3387,229936.0,1.0,0.0,0.0
3388,230141.0,0.0,1.0,0.0
3389,230150.0,0.0,1.0,0.0
3390,230170.0,0.0,1.0,0.0
3391,230350.0,0.0,1.0,0.0
3392,230443.0,0.0,1.0,0.0
3393,230471.0,1.0,0.0,0.0
3394,230500.0,0.0,1.0,0.0
3395,230501.0,0.0,1.0,0.0
3396,230518.0,0.0,1.0,0.0
3397,230559.0,0.0,1.0,0.0
3398,230575.0,0.0,1.0,0.0
3399,230788.0,0.0,1.0,0.0
3400,230885.0,0.0,1.0,0.0
3401,230888.0,0.0,1.0,0.0
3402,230943.0,0.0,1.0,0.0
3403,231024.0,0.0,1.0,0.0
3404,231096.0,0.0,1.0,0.0
3405,231103.0,0.0,1.0,0.0
3406,231232.0,0.0,1.0,0.0
3407,231266.0,1.0,0.0,0.0
3408,231269.0,0.0,1.0,0.0
3409,231410.0,0.0,1.0,0.0
3410,231431.0,0.0,1.0,0.0
3411,231457.0,0.0,1.0,0.0
3412,231511.0,0.0,1.0,0.0
3413,231560.0,1.0,0.0,0.0
3414,231628.0,0.0,1.0,0.0
3415,231719.0,1.0,0.0,0.0
3416,231778.0,0.0,1.0,0.0
3417,231784.0,1.0,0.0,0.0
3418,231874.0,1.0,0.0,0.0
3419,231884.0,1.0,0.0,0.0
3420,231925.0,1.0,0.0,0.0
3421,232031.0,1.0,0.0,0.0
3422,232049.0,0.0,1.0,0.0
3423,232077.0,1.0,0.0,0.0
3424,232085.0,0.0,1.0,0.0
3425,232145.0,1.0,0.0,0.0
3426,232245.0,0.0,1.0,0.0
3427,232286.0,1.0,0.0,0.0
3428,232300.0,1.0,0.0,0.0
3429,232319.0,0.0,1.0,0.0
3430,232411.0,0.0,1.0,0.0
3431,232432.0,0.0,1.0,0.0
3432,232467.0,0.0,1.0,0.0
3433,232484.0,1.0,0.0,0.0
3434,232490.0,0.0,1.0,0.0
3435,232544.0,0.0,1.0,0.0
3436,232574.0,0.0,1.0,0.0
3437,232582.0,0.0,1.0,0.0
3438,232628.0,0.0,1.0,0.0
3439,232631.0,0.0,1.0,0.0
3440,232743.0,0.0,1.0,0.0
3441,232766.0,0.0,1.0,0.0
3442,232788.0,0.0,1.0,0.0
3443,232843.0,1.0,0.0,0.0
3444,232857.0,1.0,0.0,0.0
3445,232906.0,0.0,1.0,0.0
3446,232935.0,0.0,1.0,0.0
3447,232956.0,0.0,1.0,0.0
3448,232957.0,1.0,0.0,0.0
3449,233034.0,0.0,1.0,0.0
3450,233042.0,0.0,1.0,0.0
3451,233050.0,0.0,1.0,0.0
3452,233081.0,0.0,1.0,0.0
3453,233098.0,1.0,0.0,0.0
3454,233112.0,1.0,0.0,0.0
3455,233139.0,1.0,0.0,0.0
3456,233146.0,0.0,1.0,0.0
3457,233159.0,1.0,0.0,0.0
3458,233179.0,1.0,0.0,0.0
3459,233198.0,0.0,1.0,0.0
3460,233208.0,0.0,1.0,0.0
3461,233210.0,0.0,1.0,0.0
3462,233241.0,0.0,1.0,0.0
3463,233248.0,0.0,1.0,0.0
3464,233269.0,0.0,1.0,0.0
3465,233300.0,0.0,1.0,0.0
3466,233333.0,1.0,0.0,0.0
3467,233340.0,0.0,1.0,0.0
3468,233410.0,0.0,1.0,0.0
3469,233421.0,0.0,1.0,0.0
3470,233441.0,0.0,1.0,0.0
3471,233605.0,1.0,0.0,0.0
3472,233622.0,0.0,1.0,0.0
3473,233707.0,1.0,0.0,0.0
3474,233784.0,1.0,0.0,0.0
3475,233822.0,0.0,1.0,0.0
3476,233906.0,0.0,1.0,0.0
3477,233922.0,1.0,0.0,0.0
3478,233935.0,0.0,1.0,0.0
3479,233977.0,0.0,1.0,0.0
3480,234096.0,0.0,1.0,0.0
3481,234108.0,0.0,1.0,0.0
3482,234118.0,0.0,1.0,0.0
3483,234135.0,0.0,1.0,0.0
3484,234140.0,0.0,1.0,0.0
3485,234169.0,0.0,1.0,0.0
3486,234378.0,1.0,0.0,0.0
3487,234506.0,1.0,0.0,0.0
3488,234530.0,1.0,0.0,0.0
3489,234562.0,0.0,1.0,0.0
3490,234569.0,0.0,1.0,0.0
3491,234638.0,0.0,1.0,0.0
3492,234659.0,1.0,0.0,0.0
3493,234689.0,0.0,1.0,0.0
3494,234705.0,1.0,0.0,0.0
3495,234740.0,0.0,1.0,0.0
3496,234839.0,1.0,0.0,0.0
3497,234863.0,0.0,1.0,0.0
3498,234904.0,1.0,0.0,0.0
3499,234961.0,0.0,1.0,0.0
3500,234984.0,1.0,0.0,0.0
3501,235053.0,1.0,0.0,0.0
3502,235079.0,1.0,0.0,0.0
3503,235168.0,0.0,1.0,0.0
3504,235295.0,0.0,1.0,0.0
3505,235306.0,1.0,0.0,0.0
3506,235460.0,0.0,1.0,0.0
3507,235499.0,0.0,1.0,0.0
3508,235603.0,1.0,0.0,0.0
3509,235638.0,0.0,1.0,0.0
3510,235660.0,1.0,0.0,0.0
3511,235800.0,0.0,1.0,0.0
3512,235986.0,1.0,0.0,0.0
3513,235987.0,0.0,1.0,0.0
3514,236162.0,0.0,1.0,0.0
3515,236170.0,1.0,0.0,0.0
3516,236214.0,0.0,1.0,0.0
3517,236250.0,1.0,0.0,0.0
3518,236316.0,0.0,1.0,0.0
3519,236342.0,0.0,1.0,0.0
3520,236344.0,0.0,1.0,0.0
3521,236345.0,0.0,1.0,0.0
3522,236394.0,0.0,1.0,0.0
3523,236485.0,0.0,1.0,0.0
3524,236508.0,1.0,0.0,0.0
3525,236521.0,0.0,1.0,0.0
3526,236535.0,0.0,1.0,0.0
3527,236552.0,1.0,0.0,0.0
3528,236564.0,0.0,1.0,0.0
3529,236587.0,1.0,0.0,0.0
3530,236606.0,0.0,1.0,0.0
3531,236691.0,0.0,1.0,0.0
3532,236738.0,0.0,1.0,0.0
3533,236744.0,0.0,1.0,0.0
3534,236775.0,1.0,0.0,0.0
3535,236908.0,1.0,0.0,0.0
3536,236913.0,0.0,1.0,0.0
3537,236979.0,1.0,0.0,0.0
3538,237018.0,1.0,0.0,0.0
3539,237046.0,0.0,1.0,0.0
3540,237065.0,0.0,1.0,0.0
3541,237068.0,0.0,1.0,0.0
3542,237147.0,0.0,1.0,0.0
3543,237182.0,0.0,1.0,0.0
3544,237185.0,1.0,0.0,0.0
3545,237191.0,0.0,1.0,0.0
3546,237223.0,0.0,1.0,0.0
3547,237291.0,0.0,1.0,0.0
3548,237300.0,0.0,1.0,0.0
3549,237308.0,0.0,1.0,0.0
3550,237330.0,0.0,1.0,0.0
3551,237382.0,1.0,0.0,0.0
3552,237389.0,1.0,0.0,0.0
3553,237520.0,0.0,1.0,0.0
3554,237555.0,0.0,1.0,0.0
3555,237653.0,0.0,1.0,0.0
3556,237830.0,1.0,0.0,0.0
3557,237851.0,0.0,1.0,0.0
3558,237926.0,0.0,1.0,0.0
3559,237951.0,0.0,1.0,0.0
3560,237993.0,1.0,0.0,0.0
3561,237998.0,0.0,1.0,0.0
3562,238006.0,1.0,0.0,0.0
3563,238062.0,0.0,1.0,0.0
3564,238211.0,1.0,0.0,0.0
3565,238247.0,1.0,0.0,0.0
3566,238280.0,0.0,1.0,0.0
3567,238337.0,0.0,1.0,0.0
3568,238372.0,0.0,1.0,0.0
3569,238381.0,0.0,1.0,0.0
3570,238382.0,0.0,1.0,0.0
3571,238413.0,0.0,1.0,0.0
3572,238436.0,0.0,1.0,0.0
3573,238452.0,1.0,0.0,0.0
3574,238617.0,1.0,0.0,0.0
3575,238619.0,0.0,1.0,0.0
3576,238656.0,0.0,1.0,0.0
3577,238673.0,1.0,0.0,0.0
3578,238675.0,0.0,1.0,0.0
3579,238705.0,0.0,1.0,0.0
3580,238756.0,0.0,1.0,0.0
3581,238789.0,1.0,0.0,0.0
3582,238795.0,0.0,1.0,0.0
3583,238802.0,1.0,0.0,0.0
3584,238810.0,0.0,1.0,0.0
3585,238822.0,0.0,1.0,0.0
3586,238867.0,1.0,0.0,0.0
3587,238878.0,0.0,1.0,0.0
3588,239090.0,0.0,1.0,0.0
3589,239095.0,0.0,1.0,0.0
3590,239126.0,0.0,1.0,0.0
3591,239135.0,0.0,1.0,0.0
3592,239195.0,0.0,1.0,0.0
3593,239424.0,0.0,1.0,0.0
3594,239434.0,0.0,1.0,0.0
3595,239463.0,0.0,1.0,0.0
3596,239507.0,0.0,1.0,0.0
3597,239533.0,0.0,1.0,0.0
3598,239563.0,0.0,1.0,0.0
3599,239710.0,1.0,0.0,0.0
3600,239720.0,0.0,1.0,0.0
3601,239733.0,1.0,0.0,0.0
3602,239776.0,0.0,1.0,0.0
3603,239782.0,0.0,1.0,0.0
3604,239784.0,1.0,0.0,0.0
3605,239839.0,0.0,1.0,0.0
3606,239843.0,0.0,1.0,0.0
3607,239901.0,0.0,1.0,0.0
3608,239908.0,0.0,1.0,0.0
3609,239937.0,1.0,0.0,0.0
3610,239945.0,1.0,0.0,0.0
3611,240041.0,0.0,1.0,0.0
3612,240059.0,0.0,1.0,0.0
3613,240064.0,1.0,0.0,0.0
3614,240084.0,1.0,0.0,0.0
3615,240098.0,0.0,1.0,0.0
3616,240116.0,0.0,1.0,0.0
3617,240256.0,1.0,0.0,0.0
3618,240283.0,0.0,1.0,0.0
3619,240445.0,1.0,0.0,0.0
3620,240516.0,0.0,1.0,0.0
3621,240626.0,0.0,1.0,0.0
3622,240671.0,0.0,1.0,0.0
3623,240751.0,0.0,1.0,0.0
3624,240889.0,1.0,0.0,0.0
3625,240944.0,0.0,1.0,0.0
3626,240984.0,1.0,0.0,0.0
3627,240991.0,0.0,1.0,0.0
3628,241068.0,0.0,1.0,0.0
3629,241116.0,0.0,1.0,0.0
3630,241154.0,0.0,1.0,0.0
3631,241167.0,1.0,0.0,0.0
3632,241300.0,0.0,1.0,0.0
3633,241331.0,1.0,0.0,0.0
3634,241339.0,0.0,1.0,0.0
3635,241516.0,0.0,1.0,0.0
3636,241563.0,1.0,0.0,0.0
3637,241747.0,0.0,1.0,0.0
3638,241763.0,0.0,1.0,0.0
3639,241832.0,0.0,1.0,0.0
3640,241901.0,0.0,1.0,0.0
3641,241955.0,0.0,1.0,0.0
3642,241994.0,0.0,1.0,0.0
3643,242011.0,0.0,1.0,0.0
3644,242029.0,0.0,1.0,0.0
3645,242058.0,0.0,1.0,0.0
3646,242116.0,1.0,0.0,0.0
3647,242140.0,0.0,1.0,0.0
3648,242141.0,1.0,0.0,0.0
3649,242147.0,0.0,1.0,0.0
3650,242214.0,1.0,0.0,0.0
3651,242258.0,0.0,1.0,0.0
3652,242376.0,1.0,0.0,0.0
3653,242414.0,0.0,1.0,0.0
3654,242424.0,1.0,0.0,0.0
3655,242449.0,0.0,1.0,0.0
3656,242466.0,0.0,1.0,0.0
3657,242496.0,1.0,0.0,0.0
3658,242498.0,0.0,1.0,0.0
3659,242525.0,0.0,1.0,0.0
3660,242534.0,1.0,0.0,0.0
3661,242550.0,1.0,0.0,0.0
3662,242552.0,0.0,1.0,0.0
3663,242607.0,0.0,1.0,0.0
3664,242710.0,0.0,1.0,0.0
3665,242712.0,1.0,0.0,0.0
3666,242739.0,0.0,1.0,0.0
3667,242761.0,0.0,1.0,0.0
3668,242763.0,0.0,1.0,0.0
3669,242816.0,0.0,1.0,0.0
3670,242839.0,1.0,0.0,0.0
3671,242913.0,0.0,1.0,0.0
3672,242925.0,1.0,0.0,0.0
3673,242944.0,0.0,1.0,0.0
3674,242962.0,0.0,1.0,0.0
3675,243019.0,0.0,1.0,0.0
3676,243024.0,0.0,1.0,0.0
3677,243137.0,0.0,1.0,0.0
3678,243145.0,0.0,1.0,0.0
3679,243157.0,0.0,1.0,0.0
3680,243201.0,0.0,1.0,0.0
3681,243207.0,1.0,0.0,0.0
3682,243259.0,0.0,1.0,0.0
3683,243271.0,1.0,0.0,0.0
3684,243330.0,1.0,0.0,0.0
3685,243336.0,1.0,0.0,0.0
3686,243369.0,0.0,1.0,0.0
3687,243418.0,0.0,1.0,0.0
3688,243483.0,1.0,0.0,0.0
3689,243519.0,0.0,1.0,0.0
3690,243538.0,0.0,1.0,0.0
3691,243547.0,0.0,1.0,0.0
3692,243613.0,0.0,1.0,0.0
3693,243661.0,0.0,1.0,0.0
3694,243667.0,0.0,1.0,0.0
3695,243797.0,1.0,0.0,0.0
3696,243825.0,0.0,1.0,0.0
3697,243868.0,1.0,0.0,0.0
3698,243869.0,0.0,1.0,0.0
3699,243888.0,1.0,0.0,0.0
3700,243894.0,0.0,1.0,0.0
3701,243939.0,1.0,0.0,0.0
3702,243950.0,0.0,1.0,0.0
3703,244157.0,1.0,0.0,0.0
3704,244192.0,1.0,0.0,0.0
3705,244224.0,0.0,1.0,0.0
3706,244228.0,0.0,1.0,0.0
3707,244346.0,0.0,1.0,0.0
3708,244361.0,1.0,0.0,0.0
3709,244369.0,1.0,0.0,0.0
3710,244419.0,0.0,1.0,0.0
3711,244523.0,0.0,1.0,0.0
3712,244641.0,1.0,0.0,0.0
3713,244665.0,1.0,0.0,0.0
3714,244677.0,0.0,1.0,0.0
3715,244691.0,1.0,0.0,0.0
3716,244724.0,1.0,0.0,0.0
3717,244758.0,0.0,1.0,0.0
3718,244763.0,1.0,0.0,0.0
3719,244845.0,1.0,0.0,0.0
3720,244983.0,0.0,1.0,0.0
3721,245052.0,1.0,0.0,0.0
3722,245108.0,1.0,0.0,0.0
3723,245110.0,1.0,0.0,0.0
3724,245129.0,1.0,0.0,0.0
3725,245208.0,0.0,1.0,0.0
3726,245234.0,0.0,1.0,0.0
3727,245249.0,0.0,1.0,0.0
3728,245275.0,1.0,0.0,0.0
3729,245284.0,0.0,1.0,0.0
3730,245304.0,1.0,0.0,0.0
3731,245306.0,0.0,1.0,0.0
3732,245320.0,0.0,1.0,0.0
3733,245323.0,0.0,1.0,0.0
3734,245347.0,0.0,1.0,0.0
3735,245369.0,0.0,1.0,0.0
3736,245397.0,0.0,1.0,0.0
3737,245478.0,0.0,1.0,0.0
3738,245513.0,0.0,1.0,0.0
3739,245515.0,0.0,1.0,0.0
3740,245531.0,0.0,1.0,0.0
3741,245549.0,0.0,1.0,0.0
3742,245567.0,1.0,0.0,0.0
3743,245602.0,0.0,1.0,0.0
3744,245629.0,1.0,0.0,0.0
3745,245661.0,0.0,1.0,0.0
3746,245690.0,0.0,1.0,0.0
3747,245728.0,0.0,1.0,0.0
3748,245748.0,0.0,1.0,0.0
3749,245773.0,0.0,1.0,0.0
3750,245835.0,1.0,0.0,0.0
3751,245887.0,0.0,1.0,0.0
3752,245948.0,1.0,0.0,0.0
3753,245977.0,0.0,1.0,0.0
3754,246201.0,0.0,1.0,0.0
3755,246214.0,0.0,1.0,0.0
3756,246232.0,1.0,0.0,0.0
3757,246300.0,1.0,0.0,0.0
3758,246340.0,0.0,1.0,0.0
3759,246347.0,0.0,1.0,0.0
3760,246351.0,0.0,1.0,0.0
3761,246372.0,0.0,1.0,0.0
3762,246379.0,0.0,1.0,0.0
3763,246457.0,0.0,1.0,0.0
3764,246476.0,0.0,1.0,0.0
3765,246504.0,0.0,1.0,0.0
3766,246550.0,0.0,1.0,0.0
3767,246556.0,1.0,0.0,0.0
3768,246591.0,0.0,1.0,0.0
3769,246598.0,1.0,0.0,0.0
3770,246623.0,0.0,1.0,0.0
3771,246658.0,1.0,0.0,0.0
3772,246739.0,0.0,1.0,0.0
3773,246763.0,1.0,0.0,0.0
3774,246769.0,0.0,1.0,0.0
3775,246785.0,0.0,1.0,0.0
3776,246797.0,0.0,1.0,0.0
3777,246835.0,0.0,1.0,0.0
3778,246866.0,0.0,1.0,0.0
3779,246873.0,0.0,1.0,0.0
3780,246883.0,0.0,1.0,0.0
3781,246909.0,0.0,1.0,0.0
3782,246948.0,0.0,1.0,0.0
3783,246971.0,1.0,0.0,0.0
3784,247037.0,0.0,1.0,0.0
3785,247117.0,0.0,1.0,0.0
3786,247122.0,0.0,1.0,0.0
3787,247190.0,0.0,1.0,0.0
3788,247201.0,0.0,1.0,0.0
3789,247230.0,0.0,1.0,0.0
3790,247234.0,0.0,1.0,0.0
3791,247309.0,0.0,1.0,0.0
3792,247310.0,0.0,1.0,0.0
3793,247344.0,0.0,1.0,0.0
3794,247390.0,0.0,1.0,0.0
3795,247440.0,0.0,1.0,0.0
3796,247473.0,1.0,0.0,0.0
3797,247569.0,1.0,0.0,0.0
3798,247582.0,1.0,0.0,0.0
3799,247610.0,1.0,0.0,0.0
3800,247659.0,0.0,1.0,0.0
3801,247660.0,1.0,0.0,0.0
3802,247692.0,1.0,0.0,0.0
3803,247759.0,0.0,1.0,0.0
3804,247783.0,1.0,0.0,0.0
3805,247817.0,0.0,1.0,0.0
3806,247822.0,0.0,1.0,0.0
3807,247912.0,0.0,1.0,0.0
3808,247966.0,0.0,1.0,0.0
3809,248103.0,0.0,1.0,0.0
3810,248160.0,1.0,0.0,0.0
3811,248199.0,1.0,0.0,0.0
3812,248209.0,1.0,0.0,0.0
3813,248228.0,0.0,1.0,0.0
3814,248245.0,1.0,0.0,0.0
3815,248260.0,0.0,1.0,0.0
3816,248308.0,0.0,1.0,0.0
3817,248431.0,0.0,1.0,0.0
3818,248461.0,0.0,1.0,0.0
3819,248516.0,1.0,0.0,0.0
3820,248538.0,0.0,1.0,0.0
3821,248566.0,1.0,0.0,0.0
3822,248569.0,1.0,0.0,0.0
3823,248570.0,1.0,0.0,0.0
3824,248576.0,0.0,1.0,0.0
3825,248586.0,1.0,0.0,0.0
3826,248602.0,1.0,0.0,0.0
3827,248609.0,0.0,1.0,0.0
3828,248685.0,0.0,1.0,0.0
3829,248686.0,1.0,0.0,0.0
3830,248721.0,0.0,1.0,0.0
3831,248722.0,0.0,1.0,0.0
3832,248738.0,0.0,1.0,0.0
3833,248792.0,0.0,1.0,0.0
3834,248808.0,0.0,1.0,0.0
3835,248829.0,0.0,1.0,0.0
3836,248841.0,0.0,1.0,0.0
3837,248877.0,0.0,1.0,0.0
3838,248942.0,1.0,0.0,0.0
3839,248967.0,0.0,1.0,0.0
3840,248978.0,1.0,0.0,0.0
3841,249000.0,0.0,1.0,0.0
3842,249007.0,0.0,1.0,0.0
3843,249056.0,1.0,0.0,0.0
3844,249060.0,1.0,0.0,0.0
3845,249160.0,0.0,1.0,0.0
3846,249273.0,0.0,1.0,0.0
3847,249292.0,0.0,1.0,0.0
3848,249299.0,0.0,1.0,0.0
3849,249344.0,0.0,1.0,0.0
3850,249346.0,0.0,1.0,0.0
3851,249378.0,0.0,1.0,0.0
3852,249382.0,1.0,0.0,0.0
3853,249404.0,0.0,1.0,0.0
3854,249498.0,0.0,1.0,0.0
3855,249504.0,1.0,0.0,0.0
3856,249513.0,0.0,1.0,0.0
3857,249530.0,0.0,1.0,0.0
3858,249550.0,0.0,1.0,0.0
3859,249629.0,0.0,1.0,0.0
3860,249670.0,0.0,1.0,0.0
3861,249677.0,0.0,1.0,0.0
